marker	chr	pos	cM	bp
9_103046146	9	103.046146	50.0749100361052	103046146
9_103050721	9	103.050721	50.0949100361052	103050721
9_103055297	9	103.055297	50.1149100361052	103055297
9_103059873	9	103.059873	50.1349100361052	103059873
9_103064449	9	103.064449	50.1549100361052	103064449
9_103069024	9	103.069024	50.1749100361052	103069024
9_103074187	9	103.074187	50.1949100361052	103074187
9_103080754	9	103.080754	50.2149100361052	103080754
9_103097810	9	103.09781	50.2349100361052	103097810
9_103227446	9	103.227446	50.2549100361052	103227446
9_103229055	9	103.229055	50.2749100361052	103229055
9_103230664	9	103.230664	50.2949100361052	103230664
9_103270593	9	103.270593	50.3149100361052	103270593
9_103289852	9	103.289852	50.3349100361052	103289852
9_103309111	9	103.309111	50.3549100361052	103309111
9_103597775	9	103.597775	50.3749100361052	103597775
9_103621670	9	103.62167	50.3949100361052	103621670
9_103622514	9	103.622514	50.4149100361052	103622514
9_103623358	9	103.623358	50.4349100361052	103623358
9_103624202	9	103.624202	50.4549100361052	103624202
9_103625046	9	103.625046	50.4749100361052	103625046
9_103626045	9	103.626045	50.4949100361052	103626045
9_103628113	9	103.628113	50.5149100361052	103628113
9_103631026	9	103.631026	50.5349100361052	103631026
9_103633939	9	103.633939	50.5549100361052	103633939
9_103710520	9	103.71052	50.5749100361052	103710520
9_103740707	9	103.740707	50.5949100361052	103740707
9_103746455	9	103.746455	50.6149100361052	103746455
9_103750495	9	103.750495	50.6349100361052	103750495
9_103753948	9	103.753948	50.6549100361052	103753948
9_103757400	9	103.7574	50.6749100361052	103757400
9_103760852	9	103.760852	50.6949100361052	103760852
9_103764304	9	103.764304	50.7149100361052	103764304
9_103767757	9	103.767757	50.7349100361052	103767757
9_103771209	9	103.771209	50.7549100361052	103771209
9_103774661	9	103.774661	50.7749100361052	103774661
9_103778114	9	103.778114	50.7949100361052	103778114
9_103781566	9	103.781566	50.8149100361052	103781566
9_103799599	9	103.799599	50.8349100361052	103799599
9_103868926	9	103.868926	50.8549100361052	103868926
9_103873646	9	103.873646	50.8749100361052	103873646
9_103878366	9	103.878366	50.8949100361052	103878366
9_103880935	9	103.880935	50.9149100361052	103880935
9_103881680	9	103.88168	50.9349100361052	103881680
9_103882425	9	103.882425	50.9549100361052	103882425
9_103883171	9	103.883171	50.9749100361052	103883171
9_103954546	9	103.954546	50.9949100361052	103954546
9_103974652	9	103.974652	51.0149100361052	103974652
9_103987035	9	103.987035	51.0349100361052	103987035
9_103999040	9	103.99904	51.0549100361052	103999040
9_104006835	9	104.006835	51.0749100361052	104006835
9_104017198	9	104.017198	51.0949100361052	104017198
9_104029575	9	104.029575	51.1149100361052	104029575
9_104041953	9	104.041953	51.1349100361052	104041953
9_104054330	9	104.05433	51.1549100361052	104054330
9_104099717	9	104.099717	51.1749100361052	104099717
9_104336405	9	104.336405	51.1949100361052	104336405
9_104343968	9	104.343968	51.2149100361052	104343968
9_104351532	9	104.351532	51.2349100361052	104351532
9_104359095	9	104.359095	51.2549100361052	104359095
9_104476047	9	104.476047	51.2749100361052	104476047
9_104611435	9	104.611435	51.2949100361052	104611435
9_104746824	9	104.746824	51.3149100361052	104746824
9_104882212	9	104.882212	51.3349100361052	104882212
9_104937304	9	104.937304	51.3549100361052	104937304
9_104941011	9	104.941011	51.3749100361052	104941011
9_104944719	9	104.944719	51.3949100361052	104944719
9_104948426	9	104.948426	51.4149100361052	104948426
9_104952134	9	104.952134	51.4349100361052	104952134
9_104955841	9	104.955841	51.4549100361052	104955841
9_105013847	9	105.013847	51.4749100361052	105013847
9_105089352	9	105.089352	51.4949100361052	105089352
9_105101801	9	105.101801	51.5149100361052	105101801
9_105114251	9	105.114251	51.5349100361052	105114251
9_105147358	9	105.147358	51.5549100361052	105147358
9_105282747	9	105.282747	51.5749100361052	105282747
9_105418135	9	105.418135	51.5949100361052	105418135
9_105429537	9	105.429537	51.6149100361052	105429537
9_105440172	9	105.440172	51.6349100361052	105440172
9_105450806	9	105.450806	51.6549100361052	105450806
9_105531783	9	105.531783	51.6749100361052	105531783
9_105539772	9	105.539772	51.6949100361052	105539772
9_105547761	9	105.547761	51.7149100361052	105547761
9_105555749	9	105.555749	51.7349100361052	105555749
9_105646188	9	105.646188	51.7549100361052	105646188
9_105660064	9	105.660064	51.7749100361052	105660064
9_105673940	9	105.67394	51.7949100361052	105673940
9_105683443	9	105.683443	51.8149100361052	105683443
9_105687700	9	105.6877	51.8349100361052	105687700
9_105691956	9	105.691956	51.8549100361052	105691956
9_105696213	9	105.696213	51.8749100361052	105696213
9_105701499	9	105.701499	51.8949100361052	105701499
9_105715762	9	105.715762	51.9149100361052	105715762
9_105749751	9	105.749751	51.9349100361052	105749751
9_105783741	9	105.783741	51.9549100361052	105783741
9_105817730	9	105.81773	51.9749100361052	105817730
9_105842326	9	105.842326	51.9949100361052	105842326
9_105858405	9	105.858405	52.0149100361052	105858405
9_105874485	9	105.874485	52.0349100361052	105874485
9_105890564	9	105.890564	52.0549100361052	105890564
9_105906643	9	105.906643	52.0749100361052	105906643
9_105922722	9	105.922722	52.0949100361052	105922722
9_106023952	9	106.023952	52.1149100361052	106023952
9_106129781	9	106.129781	52.1349100361052	106129781
9_106162718	9	106.162718	52.1549100361052	106162718
9_106195654	9	106.195654	52.1749100361052	106195654
9_106228590	9	106.22859	52.1949100361052	106228590
9_106266001	9	106.266001	52.2149100361052	106266001
9_106387870	9	106.38787	52.2349100361052	106387870
9_106486862	9	106.486862	52.2549100361052	106486862
9_106515422	9	106.515422	52.2749100361052	106515422
9_106543983	9	106.543983	52.2949100361052	106543983
9_106547536	9	106.547536	52.3149100361052	106547536
9_106550978	9	106.550978	52.3349100361052	106550978
9_106554420	9	106.55442	52.3549100361052	106554420
9_106557861	9	106.557861	52.3749100361052	106557861
9_106561303	9	106.561303	52.3949100361052	106561303
9_106564745	9	106.564745	52.4149100361052	106564745
9_106571752	9	106.571752	52.4349100361052	106571752
9_106579404	9	106.579404	52.4549100361052	106579404
9_106584117	9	106.584117	52.4749100361052	106584117
9_106588831	9	106.588831	52.4949100361052	106588831
9_106617275	9	106.617275	52.5149100361052	106617275
9_106667724	9	106.667724	52.5349100361052	106667724
9_106718174	9	106.718174	52.5549100361052	106718174
9_106768624	9	106.768624	52.5749100361052	106768624
9_106819073	9	106.819073	52.5949100361052	106819073
9_106869523	9	106.869523	52.6149100361052	106869523
9_106926765	9	106.926765	52.6349100361052	106926765
9_106998089	9	106.998089	52.6549100361052	106998089
9_107069413	9	107.069413	52.6749100361052	107069413
9_107140737	9	107.140737	52.6949100361052	107140737
9_107212060	9	107.21206	52.7149100361052	107212060
9_107283384	9	107.283384	52.7349100361052	107283384
9_107322395	9	107.322395	52.7549100361052	107322395
9_107323401	9	107.323401	52.7749100361052	107323401
9_107324406	9	107.324406	52.7949100361052	107324406
9_107325412	9	107.325412	52.8149100361052	107325412
9_107326417	9	107.326417	52.8349100361052	107326417
9_107327423	9	107.327423	52.8549100361052	107327423
9_107352731	9	107.352731	52.8749100361052	107352731
9_107424054	9	107.424054	52.8949100361052	107424054
9_107429664	9	107.429664	52.9149100361052	107429664
9_107431734	9	107.431734	52.9349100361052	107431734
9_107433804	9	107.433804	52.9549100361052	107433804
9_107494389	9	107.494389	52.9749100361052	107494389
9_107530542	9	107.530542	52.9949100361052	107530542
9_107534779	9	107.534779	53.0149100361052	107534779
9_107539017	9	107.539017	53.0349100361052	107539017
9_107564725	9	107.564725	53.0549100361052	107564725
9_107576206	9	107.576206	53.0749100361052	107576206
9_107576223	9	107.576223	53.0949100361052	107576223
9_107576239	9	107.576239	53.1149100361052	107576239
9_107596914	9	107.596914	53.1349100361052	107596914
9_107601550	9	107.60155	53.1549100361052	107601550
9_107602680	9	107.60268	53.1749100361052	107602680
9_107603811	9	107.603811	53.1949100361052	107603811
9_107604942	9	107.604942	53.2149100361052	107604942
9_107606072	9	107.606072	53.2349100361052	107606072
9_107607203	9	107.607203	53.2549100361052	107607203
9_107608333	9	107.608333	53.2749100361052	107608333
9_107609464	9	107.609464	53.2949100361052	107609464
9_107610595	9	107.610595	53.3149100361052	107610595
9_107611725	9	107.611725	53.3349100361052	107611725
9_107612856	9	107.612856	53.3549100361052	107612856
9_107613986	9	107.613986	53.3749100361052	107613986
9_107615117	9	107.615117	53.3949100361052	107615117
9_107617546	9	107.617546	53.4149100361052	107617546
9_107621891	9	107.621891	53.4349100361052	107621891
9_107628479	9	107.628479	53.4549100361052	107628479
9_107635068	9	107.635068	53.4749100361052	107635068
9_107647626	9	107.647626	53.4949100361052	107647626
9_107664871	9	107.664871	53.5149100361052	107664871
9_107672926	9	107.672926	53.5349100361052	107672926
9_107676770	9	107.67677	53.5549100361052	107676770
9_107680614	9	107.680614	53.5749100361052	107680614
9_107684458	9	107.684458	53.5949100361052	107684458
9_107688302	9	107.688302	53.6149100361052	107688302
9_107692146	9	107.692146	53.6349100361052	107692146
9_107696907	9	107.696907	53.6549100361052	107696907
9_107701834	9	107.701834	53.6749100361052	107701834
9_107706761	9	107.706761	53.6949100361052	107706761
9_107711688	9	107.711688	53.7149100361052	107711688
9_107718186	9	107.718186	53.7349100361052	107718186
9_107891367	9	107.891367	53.7549100361052	107891367
9_107949808	9	107.949808	53.7749100361052	107949808
9_107951896	9	107.951896	53.7949100361052	107951896
9_107953983	9	107.953983	53.8149100361052	107953983
9_107995913	9	107.995913	53.8349100361052	107995913
9_108101929	9	108.101929	53.8549100361052	108101929
9_108198929	9	108.198929	53.8749100361052	108198929
9_108200819	9	108.200819	53.8949100361052	108200819
9_108202709	9	108.202709	53.9149100361052	108202709
9_108223359	9	108.223359	53.9349100361052	108223359
9_108246495	9	108.246495	53.9549100361052	108246495
9_108259180	9	108.25918	53.9749100361052	108259180
9_108271865	9	108.271865	53.9949100361052	108271865
9_108284550	9	108.28455	54.0149100361052	108284550
9_108295829	9	108.295829	54.0349100361052	108295829
9_108301387	9	108.301387	54.0549100361052	108301387
9_108306945	9	108.306945	54.0749100361052	108306945
9_108312502	9	108.312502	54.0949100361052	108312502
9_108318060	9	108.31806	54.1149100361052	108318060
9_108323617	9	108.323617	54.1349100361052	108323617
9_108397144	9	108.397144	54.1549100361052	108397144
9_108484256	9	108.484256	54.1749100361052	108484256
9_108728707	9	108.728707	54.1949100361052	108728707
9_108735807	9	108.735807	54.2149100361052	108735807
9_108742906	9	108.742906	54.2349100361052	108742906
9_108891165	9	108.891165	54.2549100361052	108891165
9_108947006	9	108.947006	54.2749100361052	108947006
9_108967923	9	108.967923	54.2949100361052	108967923
9_108970126	9	108.970126	54.3149100361052	108970126
9_108971913	9	108.971913	54.3349100361052	108971913
9_108973700	9	108.9737	54.3549100361052	108973700
9_108975487	9	108.975487	54.3749100361052	108975487
9_108977273	9	108.977273	54.3949100361052	108977273
9_108979060	9	108.97906	54.4149100361052	108979060
9_108980847	9	108.980847	54.4349100361052	108980847
9_108982634	9	108.982634	54.4549100361052	108982634
9_108984420	9	108.98442	54.4749100361052	108984420
9_108986207	9	108.986207	54.4949100361052	108986207
9_108987994	9	108.987994	54.5149100361052	108987994
9_108989781	9	108.989781	54.5349100361052	108989781
9_108991567	9	108.991567	54.5549100361052	108991567
9_108993354	9	108.993354	54.5749100361052	108993354
9_108995141	9	108.995141	54.5949100361052	108995141
9_108996928	9	108.996928	54.6149100361052	108996928
9_108998714	9	108.998714	54.6349100361052	108998714
9_109000501	9	109.000501	54.6549100361052	109000501
9_109004393	9	109.004393	54.6749100361052	109004393
9_109027565	9	109.027565	54.6949100361052	109027565
9_109050738	9	109.050738	54.7149100361052	109050738
9_109081503	9	109.081503	54.7349100361052	109081503
9_109361114	9	109.361114	54.7549100361052	109361114
9_109390649	9	109.390649	54.7749100361052	109390649
9_109399814	9	109.399814	54.7949100361052	109399814
9_109408979	9	109.408979	54.8149100361052	109408979
9_109460773	9	109.460773	54.8349100361052	109460773
9_109485383	9	109.485383	54.8549100361052	109485383
9_109497218	9	109.497218	54.8749100361052	109497218
9_109509053	9	109.509053	54.8949100361052	109509053
9_109520887	9	109.520887	54.9149100361052	109520887
9_109525364	9	109.525364	54.9349100361052	109525364
9_109529612	9	109.529612	54.9549100361052	109529612
9_109533860	9	109.53386	54.9749100361052	109533860
9_109538108	9	109.538108	54.9949100361052	109538108
9_109549200	9	109.5492	55.0149100361052	109549200
9_109578951	9	109.578951	55.0349100361052	109578951
9_109608702	9	109.608702	55.0549100361052	109608702
9_109686322	9	109.686322	55.0749100361052	109686322
9_109867448	9	109.867448	55.0949100361052	109867448
9_109902425	9	109.902425	55.1149100361052	109902425
9_109937401	9	109.937401	55.1349100361052	109937401
9_109976568	9	109.976568	55.1549100361052	109976568
9_110034055	9	110.034055	55.1749100361052	110034055
9_110091543	9	110.091543	55.1949100361052	110091543
9_110129040	9	110.12904	55.2149100361052	110129040
9_110131615	9	110.131615	55.2349100361052	110131615
9_110134190	9	110.13419	55.2549100361052	110134190
9_110148233	9	110.148233	55.2749100361052	110148233
9_110205720	9	110.20572	55.2949100361052	110205720
9_110263208	9	110.263208	55.3149100361052	110263208
9_110320695	9	110.320695	55.3349100361052	110320695
9_110378182	9	110.378182	55.3549100361052	110378182
9_110435669	9	110.435669	55.3749100361052	110435669
9_110493157	9	110.493157	55.3949100361052	110493157
9_110550644	9	110.550644	55.4149100361052	110550644
9_110611437	9	110.611437	55.4349100361052	110611437
9_110621119	9	110.621119	55.4549100361052	110621119
9_110630801	9	110.630801	55.4749100361052	110630801
9_110676812	9	110.676812	55.4949100361052	110676812
9_110691608	9	110.691608	55.5149100361052	110691608
9_110706404	9	110.706404	55.5349100361052	110706404
9_110721200	9	110.7212	55.5549100361052	110721200
9_110735996	9	110.735996	55.5749100361052	110735996
9_110750792	9	110.750792	55.5949100361052	110750792
9_110780689	9	110.780689	55.6149100361052	110780689
9_111045299	9	111.045299	55.6349100361052	111045299
9_111266483	9	111.266483	55.6549100361052	111266483
9_111271406	9	111.271406	55.6749100361052	111271406
9_111276330	9	111.27633	55.6949100361052	111276330
9_111305369	9	111.305369	55.7149100361052	111305369
9_111309941	9	111.309941	55.7349100361052	111309941
9_111314513	9	111.314513	55.7549100361052	111314513
9_111385040	9	111.38504	55.7749100361052	111385040
9_111446477	9	111.446477	55.7949100361052	111446477
9_111452094	9	111.452094	55.8149100361052	111452094
9_111457712	9	111.457712	55.8349100361052	111457712
9_111459352	9	111.459352	55.8549100361052	111459352
9_111459695	9	111.459695	55.8749100361052	111459695
9_111460038	9	111.460038	55.8949100361052	111460038
9_111504726	9	111.504726	55.9149100361052	111504726
9_111536502	9	111.536502	55.9349100361052	111536502
9_111541031	9	111.541031	55.9549100361052	111541031
9_111543341	9	111.543341	55.9749100361052	111543341
9_111544523	9	111.544523	55.9949100361052	111544523
9_111545297	9	111.545297	56.0149100361052	111545297
9_111546071	9	111.546071	56.0349100361052	111546071
9_111546845	9	111.546845	56.0549100361052	111546845
9_111547928	9	111.547928	56.0749100361052	111547928
9_111550238	9	111.550238	56.0949100361052	111550238
9_111552547	9	111.552547	56.1149100361052	111552547
9_111554991	9	111.554991	56.1349100361052	111554991
9_111560476	9	111.560476	56.1549100361052	111560476
9_111572717	9	111.572717	56.1749100361052	111572717
9_111584958	9	111.584958	56.1949100361052	111584958
9_111597199	9	111.597199	56.2149100361052	111597199
9_111609441	9	111.609441	56.2349100361052	111609441
9_111621682	9	111.621682	56.2549100361052	111621682
9_111679937	9	111.679937	56.2749100361052	111679937
9_111736252	9	111.736252	56.2949100361052	111736252
9_111738356	9	111.738356	56.3149100361052	111738356
9_111740459	9	111.740459	56.3349100361052	111740459
9_111742562	9	111.742562	56.3549100361052	111742562
9_111799234	9	111.799234	56.3749100361052	111799234
9_111865804	9	111.865804	56.3949100361052	111865804
9_111895244	9	111.895244	56.4149100361052	111895244
9_111909530	9	111.90953	56.4349100361052	111909530
